"Date/Time (PST)","Barometric Pressure  (mb) ","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Solar Radiation  (W/m2) ","Temperature  (deg F) "
"2016-02-08 22:00:00",1030.575,11.96,0,98.4,86.9,0.429,0.912,30.21
"2016-02-08 21:00:00",1030.827,11.97,0,98.4,86.7,0.362,0.861,29.1
"2016-02-08 20:00:00",1031.079,11.98,0,97.8,86,0.362,0.732,28.55
"2016-02-08 19:00:00",1031.205,12,0,97.5,85.9,0.294,0.671,29.22
"2016-02-08 18:00:00",1031.457,12.03,0,96.8,85.9,0.294,0.997,30.7
"2016-02-08 17:00:00",1031.29,12.06,0,96.2,85.8,0.369,3.648,32.61
"2016-02-08 16:00:00",1031.15,12.17,0,93.5,85.9,0.302,6.692,34.82
"2016-02-08 15:00:00",1031.276,12.45,0,84.2,85.1,-0.17,7.982,40.49
"2016-02-08 14:00:00",1031.149,12.57,0,65.72,85.3,0.032,8.5,44.5
"2016-02-08 13:00:00",1031.517,12.63,0,62.22,84.9,-0.102,8.54,46.04
"2016-02-08 12:00:00",1032.277,12.65,0,65.82,84.5,-0.1,8.29,45.67
"2016-02-08 11:00:00",1033.156,12.65,0,78.25,84.3,-0.1,8.44,42.15
"2016-02-08 10:00:00",1033.905,12.55,0,83.6,84.5,-0.102,8.75,40.12
"2016-02-08 09:00:00",1034.194,12.09,0,93.1,85.4,0.164,9,34.64
"2016-02-08 08:00:00",1034.104,11.76,0,96.7,86.2,0.159,7.596,28.11
"2016-02-08 07:00:00",1033.852,11.71,0,97.6,86.3,0.294,5.133,25.22
"2016-02-08 06:00:00",1033.474,11.71,0,97.5,86.3,0.362,0.979,25.09
"2016-02-08 05:00:00",1033.348,11.71,0,97.8,86.5,0.159,0.898,25.46
"2016-02-08 04:00:00",1033.348,11.72,0,97.8,86.6,0.294,0.895,26.02
"2016-02-08 03:00:00",1033.348,11.72,0,97.4,86.5,0.362,0.894,26.08
"2016-02-08 02:00:00",1033.852,11.73,0,97.7,86.3,0.294,0.869,26.88
"2016-02-08 01:00:00",1033.852,11.74,0,97.7,86.5,0.294,0.836,26.88
"2016-02-08 00:00:00",1033.726,11.75,0,98,86.6,0.294,0.862,27.31
"2016-02-07 23:00:00",1033.978,11.77,0,97.4,86.6,0.294,0.837,28.05
"2016-02-07 22:00:00",1033.726,11.79,0,97.8,86.6,0.362,0.753,28.79
"2016-02-07 21:00:00",1034.23,11.82,0,97.7,86.9,0.362,0.659,29.04
"2016-02-07 20:00:00",1034.23,11.85,0,98,86.7,0.362,0.77,30.33
"2016-02-07 19:00:00",1034.104,11.88,0,97.5,86.9,0.294,1.42,30.7
"2016-02-07 18:00:00",1034.101,11.92,0,97.2,86.8,0.294,1.384,31.57
"2016-02-07 17:00:00",1034.048,11.98,0,96.5,87,0.369,3.66,32.97
"2016-02-07 16:00:00",1033.796,12.14,0,94.9,86.7,0.302,7.761,34.27
"2016-02-07 15:00:00",1033.292,12.33,0,91.5,86.2,-0.17,8.71,36.98
"2016-02-07 14:00:00",1033.292,12.12,0,89.7,86.1,0.1,8.72,37.04
"2016-02-07 13:00:00",1033.166,12.2,0,87.1,86.3,0.1,9.19,36.92
"2016-02-07 12:00:00",1033.292,12.27,0,82.8,87.6,0.032,9.38,37.6
"2016-02-07 11:00:00",1033.292,12.25,0,83.8,86.5,0.1,9.17,36.79
"2016-02-07 10:00:00",1034.048,12.23,0,88.8,86.7,0.167,8.91,33.96
"2016-02-07 09:00:00",1033.6,12,0,91.2,86.8,0.025,8.55,33.66
"2016-02-07 08:00:00",1033.348,11.75,0,95.6,87.4,0.159,7.367,29.16
"2016-02-07 07:00:00",1033.222,11.71,0,96.8,87.8,0.294,5.02,26.08
"2016-02-07 06:00:00",1032.094,11.71,0,97.1,87.9,0.159,1.026,24.23
"2016-02-07 05:00:00",1031.458,11.71,0,97.2,87.8,0.294,0.982,24.23
"2016-02-07 04:00:00",1031.458,11.71,0,97.1,88.1,0.698,0.968,24.6
"2016-02-07 03:00:00",1031.585,11.71,0,97.2,87.9,0.697,0.975,25.16
"2016-02-07 02:00:00",1031.079,11.71,0,97.7,88.1,0.699,0.988,24.54
"2016-02-07 01:00:00",1030.58,11.72,0,97.8,88.2,0.698,1.004,25.46
"2016-02-07 00:00:00",1029.693,11.72,0,97.9,88.3,0.699,1.009,24.42
"2016-02-06 23:00:00",1029.315,11.73,0,97.6,88.1,0.564,0.936,25.4
"2016-02-06 22:00:00",1029.567,11.73,0,98,88.2,0.699,0.771,26.02
"2016-02-06 21:00:00",1029.504,11.73,0,98.7,88.5,0.699,0.762,27.07
"2016-02-06 20:00:00",1028.684,11.74,0,98.5,88.2,0.699,0.716,28.73
"2016-02-06 19:00:00",1028.306,11.75,0,97.8,88.4,0.766,0.664,28.92
"2016-02-06 18:00:00",1028.873,11.77,0,97.6,88.6,0.699,0.9,30.7
"2016-02-06 17:00:00",1028.55,11.81,0,96.8,88.6,0.7,3.416,31.26
"2016-02-06 16:00:00",1028.251,11.9,0,95,88.6,0.774,7.155,32.85
"2016-02-06 15:00:00",1028.251,12,0.01,92.5,87.4,0.572,8.64,35.62
"2016-02-06 14:00:00",1028.251,12.11,0,89.2,88.2,0.504,9.12,36.49
"2016-02-06 13:00:00",1027.873,12.04,0.01,91.3,88.5,0.572,8.97,35.19
"2016-02-06 12:00:00",1027.999,12.09,0,87.7,88.4,0.437,9.11,38.27
"2016-02-06 11:00:00",1028.377,11.95,0,89.1,88.8,0.706,9.06,36.36
"2016-02-06 10:00:00",1028.251,11.83,0,90.4,88.5,0.774,9.03,37.16
"2016-02-06 09:00:00",1028.054,11.74,0.01,94.7,88.9,0.564,8.28,33.48
"2016-02-06 08:00:00",1027.802,11.73,0.07,97.4,89,0.901,6.87,32.18
"2016-02-06 07:00:00",1027.046,11.73,0.02,97.6,89.6,0.766,3.34,31.57
"2016-02-06 06:00:00",1026.542,11.73,0.08,97.9,89.1,0.497,1.111,31.2
"2016-02-06 05:00:00",1025.533,11.73,0.05,97.4,87.6,0.294,1.162,31.38
"2016-02-06 04:00:00",1024.651,11.73,0.08,97.9,88.7,1.98,1.154,31.44
"2016-02-06 03:00:00",1023.768,11.74,0.04,96.4,88.2,1.643,1.243,31.81
"2016-02-06 02:00:00",1023.264,11.74,0.03,97.8,88.3,1.373,1.261,31.51
"2016-02-06 01:00:00",1022.76,11.74,0.04,97.6,87.9,1.103,1.32,31.57
"2016-02-06 00:00:00",1021.878,11.74,0.06,97,87.8,0.766,1.431,31.81
"2016-02-05 23:00:00",1021.752,11.74,0.01,95.6,88.2,0.699,1.268,32.55
"2016-02-05 22:00:00",1020.869,11.74,0.04,96.1,87.8,0.564,1.318,32.55
"2016-02-05 21:00:00",1020.428,11.74,0.04,90.9,88.2,0.497,1.313,34.1
"2016-02-05 20:00:00",1020.365,11.75,0.03,96.6,88.3,0.768,1.321,32.8
"2016-02-05 19:00:00",1020.239,11.75,0.14,95.2,88.2,0.699,1.346,33.79
"2016-02-05 18:00:00",1019.168,11.75,0.2,97.9,88.3,0.766,1.347,31.81
"2016-02-05 17:00:00",1018.6,11.75,0.07,97.6,87.8,0.294,2.184,31.88
"2016-02-05 16:00:00",1018.595,11.76,0,96.9,88.2,0.364,6.047,32.92
"2016-02-05 15:00:00",1019.187,11.79,0,95.9,88.1,0.302,7.549,33.59
"2016-02-05 14:00:00",1020.076,11.81,0,94.3,88.1,0.166,8.01,34.89
"2016-02-05 13:00:00",1021.085,11.81,0,94,88.2,0.301,8.03,34.58
"2016-02-05 12:00:00",1022.457,11.84,0,94.6,88.2,0.166,7.393,33.77
"2016-02-05 11:00:00",1022.969,11.84,0,94,89,0.302,8.32,33.59
"2016-02-05 10:00:00",1023.765,11.81,0,95.2,88.5,0.16,8,33.91
"2016-02-05 09:00:00",1023.768,11.79,0,95.6,88.7,0.294,7.346,33.79
"2016-02-05 08:00:00",1024.147,11.77,0,97.4,88.9,0.362,7.201,32.74
"2016-02-05 07:00:00",1024.777,11.75,0,98,89.8,0.294,4.438,31.57
"2016-02-05 06:00:00",1024.903,11.75,0,98.1,89.1,0.294,1.512,31.63
"2016-02-05 05:00:00",1025.533,11.75,0,98.1,89.3,0.294,1.482,31.38
"2016-02-05 04:00:00",1026.163,11.75,0,98.1,89.4,0.362,1.449,31.69
"2016-02-05 03:00:00",1026.794,11.76,0,98,89.4,0.362,1.44,31.63
"2016-02-05 02:00:00",1027.424,11.76,0,98.1,89.6,0.362,1.433,31.63
"2016-02-05 01:00:00",1027.676,11.76,0,98.1,89.6,0.497,1.424,31.63
"2016-02-05 00:00:00",1027.55,11.76,0,98.1,89.7,0.497,1.42,31.44
"2016-02-04 23:00:00",1027.424,11.76,0,97.9,89.8,0.497,1.434,31.75
"2016-02-04 22:00:00",1027.676,11.76,0,97.8,89.8,0.497,1.438,31.57
"2016-02-04 21:00:00",1027.802,11.77,0,97.7,90,0.497,1.42,31.51
"2016-02-04 20:00:00",1027.613,11.77,0,97.6,90.1,0.564,1.444,31.81
"2016-02-04 19:00:00",1027.487,11.77,0.02,97.7,90.2,0.564,1.447,31.75
"2016-02-04 18:00:00",1027.55,11.77,0.06,97.4,90.1,0.564,1.461,31.75
"2016-02-04 17:00:00",1027.172,11.78,0.09,96.9,90.4,0.362,2.168,31.75
"2016-02-04 16:00:00",1026.793,11.81,0.06,96.5,89.8,0.161,5.88,31.88
"2016-02-04 15:00:00",1026.619,11.88,0.07,95.5,90.4,0.302,7.031,32.42
"2016-02-04 14:00:00",1026.109,11.98,0.02,93.1,90.4,0.369,7.987,34.27
"2016-02-04 13:00:00",1025.794,12.06,0.01,92.1,90.6,0.167,8.43,35.44
"2016-02-04 12:00:00",1025.227,12.09,0.01,84.5,90.6,0.167,8.71,38.83
"2016-02-04 11:00:00",1024.974,11.93,0.01,86.6,90.7,0.1,8.87,37.53
"2016-02-04 10:00:00",1024.975,11.83,0.02,90.9,90.7,0.167,8,36.55
"2016-02-04 09:00:00",1024.399,11.79,0,94.2,91.4,0.294,7.437,33.79
"2016-02-04 08:00:00",1023.643,11.77,0.02,96.8,91,0.362,6.235,32.62
"2016-02-04 07:00:00",1023.012,11.77,0.02,97.8,91.9,0.362,3.545,31.44
"2016-02-04 06:00:00",1022.445,11.78,0.05,98,91.5,0.362,0.384,31.14
"2016-02-04 05:00:00",1021.752,11.78,0.06,97.7,91.3,8.66,0.369,30.83
"2016-02-04 04:00:00",1021.122,11.78,0.02,97.7,90.1,7.913,0.336,30.89
"2016-02-04 03:00:00",1020.743,11.79,0.02,97.8,91.3,7.509,0.333,30.64
"2016-02-04 02:00:00",1020.239,11.79,0.14,97.6,91,7.779,0.347,29.66
"2016-02-04 01:00:00",1018.979,11.8,0.13,97.7,90.4,7.307,0.34,30.95
"2016-02-04 00:00:00",1018.348,11.81,0.09,97.6,89.6,6.498,0.337,29.47
"2016-02-03 23:00:00",1018.348,11.81,0.07,96.8,89.7,6.295,0.344,27.56
"2016-02-03 22:00:00",1017.97,11.82,0.06,96.8,89.4,5.688,0.365,27.25
"2016-02-03 21:00:00",1018.474,11.83,0.07,96.8,89.2,5.554,0.389,26.63
"2016-02-03 20:00:00",1018.222,11.84,0.06,96.9,87.8,5.149,0.431,26.7
"2016-02-03 19:00:00",1018.222,11.85,0.1,97.1,88.1,4.475,0.467,26.51
"2016-02-03 18:00:00",1016.71,11.86,0.06,97.2,85.6,2.722,0.49,26.63
"2016-02-03 17:00:00",1016.206,11.87,0.02,97.2,81.2,1.441,1.405,26.7
"2016-02-03 16:00:00",1016.206,11.88,0.04,96.9,84.8,0.901,5.274,26.45
"2016-02-03 15:00:00",1016.836,11.89,0.02,96,84.1,0.362,6.523,26.76
"2016-02-03 14:00:00",1017.34,11.94,0,93.3,83.4,0.294,7.49,27.62
"2016-02-03 13:00:00",1017.718,12,0,89.6,84,0.294,7.936,28.42
"2016-02-03 12:00:00",1017.97,12.01,0,86.2,84,0.159,8.2,29.41
"2016-02-03 11:00:00",1019.105,11.93,0,86.7,84.1,0.159,8.14,28.3
"2016-02-03 10:00:00",1019.609,11.91,0,88.9,84.2,0.294,7.73,27.13
"2016-02-03 09:00:00",1019.861,11.91,0,89.7,84.3,0.294,7.499,26.2
"2016-02-03 08:00:00",1020.491,11.91,0,92.9,84.4,0.294,6.569,25.59
"2016-02-03 07:00:00",1020.554,11.91,0,94.2,84.5,0.362,3.819,24.97
"2016-02-03 06:00:00",1020.491,11.92,0,94.5,84.6,0.362,0.708,24.79
"2016-02-03 05:00:00",1020.743,11.93,0.01,95.3,84.5,0.294,0.704,25.28
"2016-02-03 04:00:00",1020.995,11.93,0,94.7,84.2,0.362,0.731,25.22
"2016-02-03 03:00:00",1020.996,11.94,0,94.7,84.3,0.294,0.745,25.22
"2016-02-03 02:00:00",1021.122,11.95,0,94.5,84.4,0.362,0.772,25.65
"2016-02-03 01:00:00",1021.248,11.96,0.01,94.1,84.3,0.294,0.82,25.59
"2016-02-03 00:00:00",1021.374,11.97,0,93.8,84.5,0.362,0.837,25.59
"2016-02-02 23:00:00",1021.5,11.98,0,93.3,84.5,0.362,0.864,25.71
"2016-02-02 22:00:00",1021.5,11.99,0,93.3,84.6,0.362,0.893,26.08
"2016-02-02 21:00:00",1021.5,12,0,93.9,84.8,0.362,0.9,26.2
"2016-02-02 20:00:00",1021.252,12.02,0,95,84.5,0.294,0.92,26.39
"2016-02-02 19:00:00",1021.122,12.04,0,95.4,84.5,0.294,0.898,26.08
"2016-02-02 18:00:00",1020.995,12.07,0,97.3,84.5,0.362,0.887,25.77
"2016-02-02 17:00:00",1020.491,12.11,0,93.8,84.3,0.159,2.781,23.12
"2016-02-02 16:00:00",1020.185,12.2,0,93,84.3,0.167,7.371,27.73
"2016-02-02 15:00:00",1019.933,12.52,0,66.4,83.4,-0.102,8.76,34.82
"2016-02-02 14:00:00",1019.681,12.7,0,58.46,83.2,-0.169,9.33,40.99
"2016-02-02 13:00:00",1019.421,12.77,0,60.82,83.1,-0.169,9.26,39.81
"2016-02-02 12:00:00",1019.609,12.73,0,60.14,82.8,-0.169,8.99,42.71
"2016-02-02 11:00:00",1019.933,12.41,0,66.64,83.8,-0.102,8.99,39.2
"2016-02-02 10:00:00",1020.186,12.17,0,76.27,84.6,0.167,8.48,34.45
"2016-02-02 09:00:00",1019.727,11.96,0,76.24,84.4,0.027,7.692,34.03
"2016-02-02 08:00:00",1019.483,11.77,0,93.9,84.8,0.092,7.286,30.09
"2016-02-02 07:00:00",1019.357,11.76,0,96.5,85.4,0.159,3.983,26.82
"2016-02-02 06:00:00",1018.979,11.76,0,96.2,85.2,0.092,0.62,26.94
"2016-02-02 05:00:00",1018.916,11.76,0,96.4,85.2,1.373,0.592,26.45
"2016-02-02 04:00:00",1018.727,11.76,0,96.5,85.2,1.238,0.568,26.33
"2016-02-02 03:00:00",1018.601,11.76,0,96.6,85.4,1.171,0.572,25.9
"2016-02-02 02:00:00",1018.474,11.76,0,96.9,85,1.171,0.567,25.96
"2016-02-02 01:00:00",1018.601,11.77,0,97.4,85.1,1.373,0.555,24.42
"2016-02-02 00:00:00",1018.474,11.77,0,97.3,85.1,1.575,0.527,24.48
"2016-02-01 23:00:00",1018.6,11.78,0,95.4,85.2,1.575,0.546,26.51
"2016-02-01 22:00:00",1018.726,11.79,0.02,95.9,84.2,1.575,0.532,27.99
"2016-02-01 21:00:00",1018.726,11.8,0.01,96,85.1,0.969,0.604,28.24
"2016-02-01 20:00:00",1018.853,11.82,0.01,95.8,84.7,0.564,0.645,28.18
"2016-02-01 19:00:00",1018.726,11.85,0,95.6,85.2,0.969,0.62,28.05
"2016-02-01 18:00:00",1018.853,11.89,0,95.8,83.5,0.766,0.598,28.67
"2016-02-01 17:00:00",1019.105,11.94,0,94.8,84.7,0.834,1.868,29.1
"2016-02-01 16:00:00",1019.105,12.01,0.01,93.8,84.8,0.834,6.884,29.53
"2016-02-01 15:00:00",1018.942,12.11,0.01,82.5,84.9,0.772,8.59,30.76
"2016-02-01 14:00:00",1018.673,12.24,0.01,84.5,84.9,0.302,9.14,32.23
"2016-02-01 13:00:00",1018.295,12.42,0.01,80.9,84.8,0.437,9.07,34.82
"2016-02-01 12:00:00",1018.547,12.24,0.01,83.1,84.6,0.369,8.8,33.71
"2016-02-01 11:00:00",1018.673,12.13,0,83.3,83.8,0.572,8.81,33.28
"2016-02-01 10:00:00",1018.721,11.86,0.01,81.6,84.8,0.161,8.81,32.8
"2016-02-01 09:00:00",1018.6,11.79,0,92.2,82.9,0.564,7.974,30.15
"2016-02-01 08:00:00",1018.285,11.78,0,96.5,83.4,0.497,6.621,28.67
"2016-02-01 07:00:00",1018.222,11.77,0.01,96.7,85.1,0.564,3.045,28.67
"2016-02-01 06:00:00",1017.97,11.77,0.04,96.7,83.1,0.362,0.58,28.61
"2016-02-01 05:00:00",1017.844,11.77,0,96.9,83.1,0.294,0.715,28.79
"2016-02-01 04:00:00",1017.403,11.77,0,97.7,85.2,0.362,0.713,28.92
"2016-02-01 03:00:00",1017.466,11.77,0,97.7,85.2,0.362,0.722,28.98
"2016-02-01 02:00:00",1016.962,11.78,0,97.4,85.4,0.362,0.737,29.16
"2016-02-01 01:00:00",1016.836,11.78,0,97.6,85.4,0.294,0.741,29.29
"2016-02-01 00:00:00",1016.773,11.78,0,97.4,85.5,0.362,0.741,29.22
"2016-01-31 23:00:00",1016.836,11.78,0,97.6,85.4,0.362,0.728,29.1
"2016-01-31 22:00:00",1016.458,11.78,0,97.4,85.5,0.362,0.714,29.35
"2016-01-31 21:00:00",1016.269,11.78,0,97,85.2,0.362,0.681,29.29
"2016-01-31 20:00:00",1015.827,11.78,0,96.9,85.2,0.362,0.654,29.1
"2016-01-31 19:00:00",1015.575,11.79,0,96.4,85.1,0.294,0.631,29.66
"2016-01-31 18:00:00",1015.323,11.79,0,95.4,84.7,0.362,0.549,30.03
"2016-01-31 17:00:00",1015.071,11.82,0,95.3,86,0.362,2.067,30.15
"2016-01-31 16:00:00",1014.816,11.9,0,92.1,86.1,0.363,7.539,30.89
"2016-01-31 15:00:00",1014.527,12.01,0,88.2,85.9,0.166,8.54,32.05
"2016-01-31 14:00:00",1014.136,12.1,0,83,85.9,0.167,8.8,33.65
"2016-01-31 13:00:00",1014.262,12,0,79.69,85.8,-0.103,8.29,34.08
"2016-01-31 12:00:00",1014.514,12,0,76.27,85.9,0.1,8.22,34.21
"2016-01-31 11:00:00",1014.766,12,0,71.92,85.8,0.1,8.29,34.51
"2016-01-31 10:00:00",1015.06,11.93,0,75.22,86,0.161,8.06,33.17
"2016-01-31 09:00:00",1014.819,11.84,0,84.3,86.2,0.159,7.558,32.49
"2016-01-31 08:00:00",1014.441,11.8,0.01,89.2,86.9,0.294,6.768,30.21
"2016-01-31 07:00:00",1014.189,11.78,0,96.7,86.7,0.294,3.344,28.48
"2016-01-31 06:00:00",1014.063,11.78,0,96.7,86.7,0.159,0.625,27.99
"2016-01-31 05:00:00",1013.937,11.79,0,97,86.9,0.159,0.669,27.99
"2016-01-31 04:00:00",1014.189,11.79,0,97.1,87,0.699,0.661,27.81
"2016-01-31 03:00:00",1014.189,11.79,0,97.3,87.1,0.699,0.694,27.87
"2016-01-31 02:00:00",1014.189,11.79,0,97.1,87,0.564,0.715,28.24
"2016-01-31 01:00:00",1014.126,11.79,0.01,97.3,87.1,0.564,0.639,28.18
"2016-01-31 00:00:00",1013.937,11.79,0,97.1,87.1,0.564,0.653,28.48
"2016-01-30 23:00:00",1013.937,11.79,0,96.8,87.1,0.564,0.692,28.42
"2016-01-30 22:00:00",1013.811,11.79,0,97,87.3,0.564,0.729,28.61
"2016-01-30 21:00:00",1013.621,11.8,0.01,97.2,87.3,0.564,0.723,28.61
"2016-01-30 20:00:00",1013.432,11.8,0,96.6,87.3,0.362,0.737,29.16
"2016-01-30 19:00:00",1013.432,11.8,0,96.2,87.1,0.294,0.741,29.35
"2016-01-30 18:00:00",1013.18,11.8,0,96.2,87.3,0.294,0.666,29.53
"2016-01-30 17:00:00",1013.18,11.81,0,95.8,87.3,0.294,1.465,29.96
"2016-01-30 16:00:00",1012.928,11.86,0,94.1,87.5,0.295,5.867,30.33
"2016-01-30 15:00:00",1012.511,11.96,0.02,85.8,87.5,0.369,7.311,31
"2016-01-30 14:00:00",1012.12,12.09,0.01,88.7,87.1,0.167,8.09,33.1
"2016-01-30 13:00:00",1011.805,11.94,0.01,85.3,86.8,0.032,8.11,33.47
"2016-01-30 12:00:00",1011.742,11.95,0.02,85.5,87.4,0.167,7.847,33.22
"2016-01-30 11:00:00",1011.616,12.05,0.01,89.2,87.3,0.1,7.951,32.23
"2016-01-30 10:00:00",1011.742,11.83,0.02,87.7,86.6,-0.103,6.808,34.82
"2016-01-30 09:00:00",1011.538,11.81,0.01,86.8,87.7,0.159,8.05,34.46
"2016-01-30 08:00:00",1010.911,11.8,0,90.8,87.8,0.159,6.549,30.7
"2016-01-30 07:00:00",1010.722,11.8,0,96,88.4,0.362,2.748,28.73
"2016-01-30 06:00:00",1010.407,11.8,0,97.1,88.6,0.294,0.188,28.67
"2016-01-30 05:00:00",1010.029,11.8,0,96.9,88.1,0.362,0.212,27.87
"2016-01-30 04:00:00",1009.777,11.8,0.02,96.5,88.2,9.87,0.197,28.48
"2016-01-30 03:00:00",1009.903,11.81,0.03,96.5,87.4,10.48,0.196,29.41
"2016-01-30 02:00:00",1009.777,11.81,0.11,96.2,88.4,10.54,0.181,29.59
"2016-01-30 01:00:00",1009.399,11.81,0.07,96.8,85.1,9.26,0.189,29.84
"2016-01-30 00:00:00",1009.273,11.81,0.06,96.6,83.5,8.25,0.071,30.09
"2016-01-29 23:00:00",1009.336,11.81,0.03,96.4,85.4,8.12,0.275,30.21
"2016-01-29 22:00:00",1009.525,11.81,0.07,96.7,85.9,6.7,0.424,30.27
"2016-01-29 21:00:00",1008.895,11.81,0.07,97.2,82.3,6.093,0.57,30.77
"2016-01-29 20:00:00",1008.327,11.81,0.04,95.5,83.3,6.026,1.159,30.83
"2016-01-29 19:00:00",1008.264,11.82,0.01,95.7,83.5,5.958,1.341,31.14
"2016-01-29 18:00:00",1007.634,11.82,0.01,92.9,83.7,6.093,1.198,31.57
"2016-01-29 17:00:00",1007.634,11.82,0,91.7,83.9,6.026,2.135,32.06
"2016-01-29 16:00:00",1007.256,11.82,0.01,90.2,84,5.688,5.897,32.06
"2016-01-29 15:00:00",1007.248,11.83,0.02,89.8,83.8,6.23,7.463,32.74
"2016-01-29 14:00:00",1007.124,11.83,0.04,92.2,82.9,5.893,7.558,33.11
"2016-01-29 13:00:00",1005.714,11.84,0.04,87.2,84.2,6.231,7.805,33.9
"2016-01-29 12:00:00",1005.615,11.83,0.13,93,84,6.228,7.416,33.6
"2016-01-29 11:00:00",1005.743,11.83,0.1,94.6,84.3,6.228,6.813,32.68
"2016-01-29 10:00:00",1005.239,11.83,0.1,96.2,81.3,4.744,5.986,31.44
"2016-01-29 09:00:00",1004.609,11.83,0.08,96.9,80.5,2.857,5.19,30.95
"2016-01-29 08:00:00",1004.231,11.83,0.06,96.9,80.9,1.575,4.394,30.83
"2016-01-29 07:00:00",1005.491,11.83,0.05,96.7,76.61,0.766,1.667,30.77
"2016-01-29 06:00:00",1006.626,11.83,0,92,79.37,0.294,0.729,31.94
"2016-01-29 05:00:00",1008.264,11.83,0,95,79.58,0.294,0.821,31.51
"2016-01-29 04:00:00",1009.147,11.83,0,95.2,79.85,0.294,0.987,31.63
"2016-01-29 03:00:00",1010.155,11.83,0,97.9,79.64,0.362,1.214,31.32
"2016-01-29 02:00:00",1013.306,11.84,0,98.1,79.78,0.362,1.215,31.26
"2016-01-29 01:00:00",1013.18,11.84,0,97.7,79.58,0.362,1.226,31.2
"2016-01-29 00:00:00",1015.323,11.84,0,97.7,79.64,0.294,1.211,31.57
"2016-01-28 23:00:00",1016.142,11.84,0,97.4,79.98,0.294,1.207,31.63
"2016-01-28 22:00:00",1016.71,11.84,0,97.1,79.85,0.294,1.201,32
"2016-01-28 21:00:00",1016.836,11.84,0,96.7,79.98,0.294,1.217,32.43
"2016-01-28 20:00:00",1016.962,11.85,0,96.6,79.98,0.362,1.235,32.49
"2016-01-28 19:00:00",1016.64,11.85,0,96.4,80.1,0.362,1.203,32.18
"2016-01-28 18:00:00",1016.177,11.85,0,93,80.3,0.367,1.158,33.59
"2016-01-28 17:00:00",1015.54,11.85,0,86.9,80.7,0.367,1.86,35.2
"2016-01-28 16:00:00",1015.022,11.86,0,87.6,80.5,0.369,6.058,35.32
"2016-01-28 15:00:00",1014.767,11.88,0.01,89.4,79.53,0.167,7.306,35.81
"2016-01-28 14:00:00",1014.01,11.91,0.01,89.8,80.6,0.302,7.033,36.49
"2016-01-28 13:00:00",1013.695,12.03,0,94.9,80.6,0.302,7.806,35.87
"2016-01-28 12:00:00",1013.128,12.03,0.04,93.8,79.87,0.1,8.47,39.32
"2016-01-28 11:00:00",1012.876,11.94,0.06,96.7,80.7,0.167,8.04,36.67
"2016-01-28 10:00:00",1011.664,11.9,0.08,97,80.7,0.162,7.889,35.88
"2016-01-28 09:00:00",1011.41,11.87,0.11,97.7,81.4,0.294,7.278,33.79
"2016-01-28 08:00:00",1010.974,11.85,0.16,98.2,81.7,0.362,5.742,32.74
"2016-01-28 07:00:00",1011.164,11.84,0.2,98.5,82.1,0.362,2.378,32.31
"2016-01-28 06:00:00",1011.416,11.84,0.21,98.4,82.4,0.362,1.062,32.06
"2016-01-28 05:00:00",1011.92,11.85,0.16,98.2,82.7,0.362,1.055,32.31
"2016-01-28 04:00:00",1012.298,11.85,0.16,98.3,82.7,0.362,1.058,32.06
"2016-01-28 03:00:00",1013.558,11.85,0.25,98,82.9,0.362,1.058,32.06
"2016-01-28 02:00:00",1014.441,11.85,0.19,98.1,83.1,0.294,1.046,31.94
"2016-01-28 01:00:00",1015.197,11.85,0.19,98.1,83.1,0.294,1.041,31.94
"2016-01-28 00:00:00",1015.953,11.85,0.17,98,83.6,0.294,1.028,31.69
"2016-01-27 23:00:00",1016.962,11.85,0.09,98,83.9,0.294,1.027,31.81
"2016-01-27 22:00:00",1017.718,11.85,0.05,98.1,84.1,0.362,1.047,31.88
"2016-01-27 21:00:00",1018.474,11.85,0.01,98.2,84.3,0.362,1.069,32.25
"2016-01-27 20:00:00",1019.231,11.85,0,98.1,84.4,0.362,1.062,32.06
"2016-01-27 19:00:00",1019.861,11.85,0.01,98.1,84.4,0.294,1.07,32.37
"2016-01-27 18:00:00",1020.365,11.86,0,98.1,84.4,0.294,1.096,31.81
"2016-01-27 17:00:00",1021.374,11.86,0,97.9,84.4,0.294,1.531,31.94
"2016-01-27 16:00:00",1022.004,11.86,0,97.6,84.7,0.294,5.429,32.18
"2016-01-27 15:00:00",1022.696,11.88,0,97.2,84.6,0.363,6.833,32.74
"2016-01-27 14:00:00",1022.746,11.91,0,96.3,84.6,0.297,7.45,33.11
"2016-01-27 13:00:00",1022.856,11.94,0,95.6,84.6,0.297,7.868,33.66
"2016-01-27 12:00:00",1023.501,11.93,0,95.7,84.6,0.297,7.872,34.65
"2016-01-27 11:00:00",1023.885,11.92,0,96.7,84.8,0.297,7.685,33.78
"2016-01-27 10:00:00",1024.651,11.93,0,97.3,85.1,0.159,7.855,33.17
"2016-01-27 09:00:00",1024.777,11.88,0.01,98,85.4,0.362,6.867,33.05
"2016-01-27 08:00:00",1025.029,11.86,0.04,98.4,85.6,0.362,5.321,32.62
"2016-01-27 07:00:00",1024.525,11.86,0.02,98.4,85.8,0.294,2.402,32
"2016-01-27 06:00:00",1024.525,11.86,0.06,98.3,86,0.362,1.035,32.18
