Date/Time (PST),Barometric Pressure  (mb) ,"Precipitation  ("") ",Relative Humidity  (%) ,"24 Hour Snow  ("") ",Temperature  (deg F) 
2021-04-09 13:00:00,1018.173,0.0,52.74,-0.394,43.9
2021-04-09 14:00:00,1018.055,0.0,57.3,-0.26,41.99
2021-04-09 15:00:00,1017.715,0.0,63.91,-0.333,40.58
2021-04-09 16:00:00,1017.214,0.0,84.4,-0.199,36.45
2021-04-09 17:00:00,1016.71,0.0,87.4,-0.064,34.73
2021-04-09 18:00:00,1016.106,0.0,93.9,-0.067,33.31
2021-04-09 19:00:00,1015.601,0.02,97.1,-0.27,32.51
2021-04-09 20:00:00,1015.604,0.03,99.3,-0.27,32.02
2021-04-09 21:00:00,1015.104,0.01,99.5,0.131,32.02
2021-04-09 22:00:00,1014.219,0.01,99.7,-0.879,31.9
2021-04-09 23:00:00,1013.602,0.04,99.7,-0.07,32.39
2021-04-10 00:00:00,1013.342,0.04,95.2,0.336,33.25
2021-04-10 01:00:00,1013.469,0.08,98.7,-0.405,32.51
2021-04-10 02:00:00,1014.482,0.02,84.2,0.201,32.33
2021-04-10 03:00:00,1013.984,0.02,89.3,1.076,30.36
2021-04-10 04:00:00,1013.846,0.02,90.5,1.348,29.8
2021-04-10 05:00:00,1014.228,0.01,86.6,0.942,29.62
2021-04-10 06:00:00,1014.856,0.02,86.6,1.615,28.63
2021-04-10 07:00:00,1015.484,0.03,92.3,1.615,28.44
2021-04-10 08:00:00,1016.504,0.08,94.1,2.493,27.46
2021-04-10 09:00:00,1017.131,0.11,94.1,3.773,28.32
2021-04-10 10:00:00,1018.017,0.15,93.7,3.639,28.32
2021-04-10 11:00:00,1018.751,0.08,65.39,5.867,33.37
2021-04-10 12:00:00,1019.357,0.0,58.43,4.858,32.63
2021-04-10 13:00:00,1019.735,0.0,63.68,4.184,34.23
2021-04-10 14:00:00,1020.484,0.01,69.98,3.443,34.48
2021-04-10 15:00:00,1020.491,0.01,59.19,3.038,34.73
2021-04-10 16:00:00,1021.247,0.0,69.09,3.038,33.43
2021-04-10 17:00:00,1021.374,0.0,52.51,2.835,32.01
2021-04-10 18:00:00,1021.782,0.0,77.97,2.699,30.85
2021-04-10 19:00:00,1022.363,0.0,85.6,2.492,28.82
2021-04-10 20:00:00,1023.057,0.0,89.9,2.559,26.1
2021-04-10 21:00:00,1023.435,0.0,93.2,2.558,25.42
2021-04-10 22:00:00,1023.552,0.0,94.6,2.688,22.97
2021-04-10 23:00:00,1023.751,0.0,94.3,2.686,21.31
2021-04-11 00:00:00,1023.499,0.0,95.3,2.686,20.26
2021-04-11 01:00:00,1023.499,0.0,93.7,2.686,20.2
2021-04-11 02:00:00,1023.499,0.0,94.8,2.619,19.15
2021-04-11 03:00:00,1023.94,0.0,94.8,2.686,17.48
2021-04-11 04:00:00,1023.877,0.0,94.1,2.686,16.8
2021-04-11 05:00:00,1024.13,0.0,92.7,2.686,16.56
2021-04-11 06:00:00,1024.508,0.0,93.5,2.551,16.37
2021-04-11 07:00:00,1024.886,0.0,93.9,2.619,18.22
2021-04-11 08:00:00,1024.946,0.0,84.2,2.551,26.98
2021-04-11 09:00:00,1024.489,0.0,49.87,2.233,41.56
2021-04-11 10:00:00,1024.47,0.0,51.85,2.101,39.52
2021-04-11 11:00:00,1024.218,0.0,50.38,1.831,40.88
2021-04-11 12:00:00,1023.651,0.0,33.8,1.831,47.53
2021-04-11 13:00:00,1023.588,0.0,37.4,1.224,44.88
2021-04-11 14:00:00,1023.462,0.0,40.07,0.82,43.47
2021-04-11 15:00:00,1023.021,0.0,49.86,0.078,44.58
2021-04-11 16:00:00,1023.085,0.0,53.29,0.077,43.1
2021-04-11 17:00:00,1022.845,0.0,55.0,0.483,40.33
2021-04-11 18:00:00,1023.011,0.0,74.26,0.678,36.14
2021-04-11 19:00:00,1023.264,0.0,89.8,0.812,31.46
2021-04-11 20:00:00,1023.671,0.0,95.6,0.74,29.43
2021-04-11 21:00:00,1023.812,0.0,95.1,0.739,28.51
2021-04-11 22:00:00,1024.062,0.0,96.4,0.742,26.72
2021-04-11 23:00:00,1024.078,0.0,97.4,0.671,26.72
2021-04-12 00:00:00,1024.108,0.0,96.2,0.533,24.88
2021-04-12 01:00:00,1024.113,0.0,96.9,0.529,25.19
2021-04-12 02:00:00,1024.124,0.0,95.7,0.664,24.02
2021-04-12 03:00:00,1024.13,0.0,93.9,0.528,23.53
2021-04-12 04:00:00,1024.004,0.0,95.1,0.393,22.97
2021-04-12 05:00:00,1023.877,0.0,95.9,-0.147,22.6
2021-04-12 06:00:00,1024.13,0.0,95.2,-0.281,21.92
2021-04-12 07:00:00,1024.13,0.0,96.2,-0.012,23.83
2021-04-12 08:00:00,1024.069,0.0,88.9,-0.137,31.65
2021-04-12 09:00:00,1023.72,0.0,40.14,-0.394,48.77
2021-04-12 10:00:00,1023.21,0.0,33.05,-0.326,49.63
2021-04-12 11:00:00,1022.832,0.0,28.84,-0.461,47.9
2021-04-12 12:00:00,1022.643,0.0,24.79,-0.326,48.27
2021-04-12 13:00:00,1022.706,0.0,31.71,-0.326,48.89
2021-04-12 14:00:00,1022.457,0.0,27.4,-0.259,50.25
2021-04-12 15:00:00,1022.586,0.0,28.01,-0.191,46.3
2021-04-12 16:00:00,1022.849,0.0,33.12,-0.33,46.0
2021-04-12 17:00:00,1023.244,0.0,30.96,-0.129,46.37
2021-04-12 18:00:00,1023.13,0.0,35.52,-0.128,43.11
2021-04-12 19:00:00,1023.453,0.0,58.54,-0.199,37.31
2021-04-12 20:00:00,1023.521,0.0,61.66,-0.199,33.49
2021-04-12 21:00:00,1023.803,0.0,64.95,-0.003,33.56
2021-04-12 22:00:00,1024.041,0.0,66.83,-0.136,33.19
2021-04-12 23:00:00,1024.055,0.0,65.29,-0.069,34.24
2021-04-13 00:00:00,1024.441,0.0,69.88,-0.137,31.1
2021-04-13 01:00:00,1024.442,0.0,73.45,-0.273,29.43
2021-04-13 02:00:00,1024.684,0.0,74.54,-0.136,28.2
2021-04-13 03:00:00,1024.693,0.0,80.9,-0.07,27.21
2021-04-13 04:00:00,1024.577,0.0,77.39,-0.067,27.65
2021-04-13 05:00:00,1024.835,0.0,79.62,-0.274,26.23
2021-04-13 06:00:00,1025.114,0.0,78.94,-0.142,25.8
2021-04-13 07:00:00,1025.235,0.0,76.81,-0.14,27.96
2021-04-13 08:00:00,1025.106,0.0,42.34,-0.2,39.17
2021-04-13 09:00:00,1024.786,0.0,26.71,-0.394,47.47
2021-04-13 10:00:00,1024.722,0.0,22.57,-0.326,47.53
2021-04-13 11:00:00,1024.47,0.0,24.73,-0.259,48.27
2021-04-13 12:00:00,1024.218,0.0,19.79,-0.461,49.88
2021-04-13 13:00:00,1023.714,0.0,22.33,-0.663,50.43
2021-04-13 14:00:00,1023.588,0.0,20.62,-0.326,49.82
2021-04-13 15:00:00,1023.084,0.0,19.69,-0.461,51.73
2021-04-13 16:00:00,1022.958,0.0,27.6,-0.528,49.94
2021-04-13 17:00:00,1022.96,0.0,25.58,-0.259,50.43
2021-04-13 18:00:00,1022.84,0.0,39.14,-0.125,43.28
2021-04-13 19:00:00,1023.327,0.0,59.67,0.138,36.27
2021-04-13 20:00:00,1023.79,0.0,63.65,-0.064,33.62
2021-04-13 21:00:00,1023.806,0.0,67.86,-0.136,31.59
2021-04-13 22:00:00,1023.432,0.0,70.77,-0.139,31.1
2021-04-13 23:00:00,1023.292,0.0,67.0,-0.272,32.02
2021-04-14 00:00:00,1023.049,0.0,71.46,-0.07,30.91
2021-04-14 01:00:00,1022.989,0.0,74.47,-0.134,29.37
2021-04-14 02:00:00,1022.921,0.0,71.53,-0.27,28.94
2021-04-14 03:00:00,1022.927,0.0,71.39,-0.137,28.94
2021-04-14 04:00:00,1022.803,0.0,70.78,-0.139,28.82
2021-04-14 05:00:00,1022.806,0.0,74.03,-0.744,27.83
2021-04-14 06:00:00,1022.931,0.0,71.91,-0.139,27.64
2021-04-14 07:00:00,1022.668,0.0,73.45,-0.07,29.43
2021-04-14 08:00:00,1022.382,0.0,50.76,-0.266,42.19
2021-04-14 09:00:00,1021.95,0.0,20.51,-0.461,56.53
2021-04-14 10:00:00,1021.32,0.0,18.53,-0.461,57.83
2021-04-14 11:00:00,1020.564,0.0,21.75,-0.394,57.21
2021-04-14 12:00:00,1019.555,0.0,19.32,-0.461,59.62
2021-04-14 13:00:00,1019.187,0.0,22.02,-0.461,58.82
2021-04-14 14:00:00,1018.449,0.0,23.12,-0.395,59.32
2021-04-14 15:00:00,1018.321,0.0,28.19,-0.331,58.58
2021-04-14 16:00:00,1018.225,0.0,34.53,-0.133,55.81
2021-04-14 17:00:00,1018.478,0.0,39.49,-0.333,53.35
2021-04-14 18:00:00,1018.739,0.0,57.34,-0.132,45.27
2021-04-14 19:00:00,1019.17,0.0,71.18,-0.201,39.16
2021-04-14 20:00:00,1019.501,0.0,77.42,-0.068,37.07
2021-04-14 21:00:00,1019.641,0.0,81.8,0.0,35.41
2021-04-14 22:00:00,1019.51,0.0,80.1,-0.003,35.22
2021-04-14 23:00:00,1020.023,0.0,77.21,-0.068,35.6
2021-04-15 00:00:00,1020.147,0.0,79.44,-0.07,34.73
2021-04-15 01:00:00,1020.02,0.0,81.7,-0.001,33.75
2021-04-15 02:00:00,1019.886,0.0,82.7,-0.068,33.25
2021-04-15 03:00:00,1020.031,0.0,86.7,-0.003,32.64
2021-04-15 04:00:00,1020.275,0.0,83.6,-0.002,33.07
2021-04-15 05:00:00,1020.586,0.0,86.7,-0.071,32.08
2021-04-15 06:00:00,1020.907,0.0,87.0,-0.137,31.77
2021-04-15 07:00:00,1021.167,0.0,86.0,-0.071,33.75
2021-04-15 08:00:00,1021.122,0.0,53.37,-0.266,46.69
2021-04-15 09:00:00,1020.942,0.0,33.05,-0.259,58.38
2021-04-15 10:00:00,1020.69,0.0,27.02,-0.259,62.08
2021-04-15 11:00:00,1020.468,0.0,31.2,-0.398,57.65
2021-04-15 12:00:00,1020.171,0.0,27.06,-0.197,61.36
2021-04-15 13:00:00,1020.115,0.0,26.2,-0.401,61.24
2021-04-15 14:00:00,1019.994,0.0,23.84,-0.2,64.38
2021-04-15 15:00:00,1019.623,0.0,20.42,-0.065,64.57
2021-04-15 16:00:00,1019.455,0.0,25.38,-0.336,63.04
2021-04-15 17:00:00,1019.649,0.0,38.44,-0.338,54.22
2021-04-15 18:00:00,1019.925,0.0,49.39,-0.133,48.29
2021-04-15 19:00:00,1020.496,0.0,61.86,0.136,41.26
2021-04-15 20:00:00,1021.387,0.0,66.04,-0.135,38.55
2021-04-15 21:00:00,1021.906,0.0,67.55,0.134,37.81
2021-04-15 22:00:00,1022.161,0.0,70.16,0.0,36.46
2021-04-15 23:00:00,1022.786,0.0,75.64,0.0,35.47
2021-04-16 00:00:00,1023.055,0.0,73.31,-0.067,35.54
2021-04-16 01:00:00,1023.304,0.0,78.52,-0.07,34.24
2021-04-16 02:00:00,1023.428,0.0,82.5,-0.07,34.24
2021-04-16 03:00:00,1023.666,0.0,85.8,-0.071,33.0
2021-04-16 04:00:00,1023.938,0.0,83.2,-0.001,34.0
2021-04-16 05:00:00,1024.563,0.0,84.1,-0.066,32.51
2021-04-16 06:00:00,1025.069,0.0,88.7,-0.069,32.27
2021-04-16 07:00:00,1025.433,0.0,82.2,-0.069,34.73
2021-04-16 08:00:00,1025.659,0.0,53.02,-0.334,47.55
2021-04-16 09:00:00,1025.353,0.0,30.1,-0.461,61.77
2021-04-16 10:00:00,1025.129,0.0,27.23,-0.331,62.21
2021-04-16 11:00:00,1024.78,0.0,27.27,-0.334,58.89
2021-04-16 12:00:00,1024.533,0.0,24.73,-0.199,61.98
2021-04-16 13:00:00,1024.027,0.0,25.55,-0.401,61.55
2021-04-16 14:00:00,1023.713,0.0,24.22,-0.27,63.15
2021-04-16 15:00:00,1023.273,0.0,24.01,-0.471,64.2
2021-04-16 16:00:00,1023.04,0.0,25.35,-0.54,62.97
2021-04-16 17:00:00,1023.052,0.0,35.49,-0.338,56.07
2021-04-16 18:00:00,1023.096,0.0,47.79,0.069,48.36
2021-04-16 19:00:00,1023.53,0.0,64.95,0.0,41.7
2021-04-16 20:00:00,1024.03,0.0,68.61,-0.27,39.41
2021-04-16 21:00:00,1024.184,0.0,69.34,0.136,37.69
2021-04-16 22:00:00,1024.244,0.0,71.84,-0.067,37.2
2021-04-16 23:00:00,1024.556,0.0,73.99,-0.068,36.09
2021-04-17 00:00:00,1024.812,0.0,78.55,0.0,34.73
2021-04-17 01:00:00,1024.681,0.0,79.82,-0.27,34.79
2021-04-17 02:00:00,1024.741,0.0,83.2,-0.07,33.99
2021-04-17 03:00:00,1024.942,0.0,83.4,-0.07,33.5
2021-04-17 04:00:00,1025.064,0.0,87.8,-0.003,32.76
2021-04-17 05:00:00,1024.94,0.0,88.5,0.0,32.39
2021-04-17 06:00:00,1025.25,0.0,86.9,-0.069,32.51
2021-04-17 07:00:00,1025.32,0.0,83.4,-0.069,35.1
2021-04-17 08:00:00,1025.155,0.0,50.49,-0.401,48.47
2021-04-17 09:00:00,1024.722,0.0,38.63,-0.461,55.73
2021-04-17 10:00:00,1024.652,0.0,26.89,-0.537,66.48
2021-04-17 11:00:00,1024.441,0.0,23.91,-0.274,66.18
2021-04-17 12:00:00,1023.949,0.0,22.17,-0.206,67.85
2021-04-17 13:00:00,1023.697,0.0,19.32,-0.611,68.9
2021-04-17 14:00:00,1023.319,0.0,20.86,-0.544,68.96
2021-04-17 15:00:00,1022.562,0.0,20.69,-0.611,66.56
2021-04-17 16:00:00,1022.436,0.0,31.35,-0.678,60.39
2021-04-17 17:00:00,1022.436,0.0,40.66,-0.274,54.59
2021-04-17 18:00:00,1022.562,0.0,52.59,-0.004,49.29
2021-04-17 19:00:00,1023.024,0.0,69.71,0.001,42.31
2021-04-17 20:00:00,1023.528,0.0,75.39,0.002,39.91
2021-04-17 21:00:00,1023.674,0.0,77.97,-0.204,38.93
2021-04-17 22:00:00,1023.679,0.0,80.0,-0.069,38.13
2021-04-17 23:00:00,1023.545,0.0,83.3,-0.069,37.14
2021-04-18 00:00:00,1023.422,0.0,83.2,-0.203,36.46
2021-04-18 01:00:00,1023.304,0.0,85.2,-0.202,36.09
2021-04-18 02:00:00,1023.107,0.0,85.4,-0.003,36.03
2021-04-18 03:00:00,1023.168,0.0,85.4,-0.069,35.72
2021-04-18 04:00:00,1023.039,0.0,83.6,-0.003,36.21
2021-04-18 05:00:00,1022.801,0.0,79.13,-0.07,35.23
2021-04-18 06:00:00,1022.789,0.0,77.14,0.134,35.84
2021-04-18 07:00:00,1022.67,0.0,76.15,-0.069,37.69
2021-04-18 08:00:00,1022.256,0.0,45.97,-0.334,51.8
2021-04-18 09:00:00,1021.727,0.0,36.85,-0.533,59.69
2021-04-18 10:00:00,1021.524,0.0,34.12,-0.538,62.35
2021-04-18 11:00:00,1021.554,0.0,23.12,-0.274,64.34
2021-04-18 12:00:00,1021.302,0.0,21.24,-0.476,65.08
2021-04-18 13:00:00,1021.175,0.0,22.03,-0.206,65.08
2021-04-18 14:00:00,1020.797,0.0,23.54,-0.274,65.88
2021-04-18 15:00:00,1020.293,0.0,25.93,-0.274,64.65
2021-04-18 16:00:00,1020.041,0.0,28.71,-0.274,63.35
2021-04-18 17:00:00,1019.788,0.0,34.81,-0.072,59.4
2021-04-18 18:00:00,1019.656,0.0,53.44,-0.205,49.84
2021-04-18 19:00:00,1019.628,0.0,66.32,-0.2,43.49
2021-04-18 20:00:00,1020.575,0.0,69.88,0.003,42.01
2021-04-18 21:00:00,1020.902,0.0,73.03,-0.069,40.59
2021-04-18 22:00:00,1021.152,0.0,78.93,-0.067,38.19
2021-04-18 23:00:00,1021.528,0.0,83.1,-0.067,36.27
2021-04-19 00:00:00,1021.913,0.0,84.0,-0.069,36.15
2021-04-19 01:00:00,1022.161,0.0,83.6,-0.001,36.21
2021-04-19 02:00:00,1022.291,0.0,86.7,-0.001,35.41
2021-04-19 03:00:00,1022.662,0.0,86.2,-0.069,34.85
2021-04-19 04:00:00,1023.676,0.0,88.2,-0.07,34.36
2021-04-19 05:00:00,1024.168,0.0,87.0,-0.135,34.73
2021-04-19 06:00:00,1025.189,0.0,87.6,-0.136,35.1
2021-04-19 07:00:00,1025.445,0.0,75.78,-0.273,37.94
2021-04-19 08:00:00,1025.533,0.0,51.17,-0.131,47.43
2021-04-19 09:00:00,1025.528,0.0,42.2,-0.131,50.94
2021-04-19 10:00:00,1025.667,0.0,38.6,-0.334,52.48
2021-04-19 11:00:00,1025.479,0.0,38.91,-0.336,52.24
2021-04-19 12:00:00,1025.232,0.0,37.47,-0.404,53.72
2021-04-19 13:00:00,1024.79,0.0,35.08,-0.537,54.95
2021-04-19 14:00:00,1024.157,0.0,33.57,-0.401,56.18
2021-04-19 15:00:00,1023.782,0.0,33.02,-0.74,57.6
2021-04-19 16:00:00,1023.271,0.0,32.34,-0.739,57.42
2021-04-19 17:00:00,1023.021,0.0,36.31,-0.605,54.46
2021-04-19 18:00:00,1022.903,0.0,56.52,-0.537,46.44
2021-04-19 19:00:00,1023.283,0.0,71.04,-0.27,39.91
2021-04-19 20:00:00,1023.659,0.0,77.31,-0.27,37.63
2021-04-19 21:00:00,1024.047,0.0,79.34,-0.272,35.84
2021-04-19 22:00:00,1024.053,0.0,81.6,-0.404,34.49
2021-04-19 23:00:00,1024.049,0.0,82.3,-0.003,33.25
2021-04-20 00:00:00,1024.316,0.0,82.2,-0.001,32.33
2021-04-20 01:00:00,1024.326,0.0,81.5,-0.003,31.72
2021-04-20 02:00:00,1024.074,0.0,82.6,0.132,31.53
2021-04-20 03:00:00,1024.074,0.0,81.4,-0.071,32.09
2021-04-20 04:00:00,1024.134,0.0,85.8,0.132,30.36
2021-04-20 05:00:00,1023.835,0.0,86.2,-0.005,29.68
2021-04-20 06:00:00,1024.098,0.0,88.8,-0.006,29.32
2021-04-20 07:00:00,1024.268,0.0,78.69,-0.073,32.4
2021-04-20 08:00:00,1024.273,0.0,47.99,-0.401,45.64
2021-04-20 09:00:00,1023.846,0.0,28.05,-0.53,58.57
2021-04-20 10:00:00,1023.267,0.0,26.72,-0.603,56.86
2021-04-20 11:00:00,1022.891,0.0,27.47,-0.403,55.94
2021-04-20 12:00:00,1022.257,0.0,26.99,-0.539,59.02
2021-04-20 13:00:00,1021.761,0.0,27.33,-0.603,57.85
2021-04-20 14:00:00,1021.124,0.0,23.46,-0.74,61.79
2021-04-20 15:00:00,1020.45,0.0,22.4,-0.942,62.11
2021-04-20 16:00:00,1020.017,0.0,27.1,-0.541,61.25
2021-04-20 17:00:00,1019.76,0.0,43.54,-0.608,52.12
2021-04-20 18:00:00,1019.683,0.0,54.39,-0.471,46.81
2021-04-20 19:00:00,1019.879,0.0,69.13,-0.271,40.9
2021-04-20 20:00:00,1020.394,0.0,79.99,-0.202,37.81
2021-04-20 21:00:00,1020.511,0.0,84.5,-0.269,36.7
2021-04-20 22:00:00,1020.515,0.0,88.3,-0.271,35.72
2021-04-20 23:00:00,1020.46,0.0,89.5,-0.269,34.98
2021-04-21 00:00:00,1020.465,0.0,90.5,-0.272,33.5
2021-04-21 01:00:00,1020.277,0.0,94.4,-0.272,32.64
2021-04-21 02:00:00,1019.967,0.0,95.0,-0.409,32.39
2021-04-21 03:00:00,1019.778,0.0,95.5,-0.273,32.15
2021-04-21 04:00:00,1019.53,0.0,97.2,-0.274,32.33
2021-04-21 05:00:00,1019.401,0.0,97.5,-0.272,32.39
2021-04-21 06:00:00,1019.397,0.0,98.0,-0.27,32.45
2021-04-21 07:00:00,1019.517,0.0,97.6,-0.271,36.09
2021-04-21 08:00:00,1019.357,0.0,52.06,-0.266,51.68
2021-04-21 09:00:00,1018.824,0.0,39.59,-0.395,57.28
2021-04-21 10:00:00,1018.108,0.0,42.17,-0.739,57.05
2021-04-21 11:00:00,1017.6,0.0,35.49,-0.469,60.38
2021-04-21 12:00:00,1016.974,0.0,30.28,-0.541,62.17
2021-04-21 13:00:00,1016.469,0.0,27.85,-0.472,62.04
2021-04-21 14:00:00,1016.234,0.0,27.71,0.539,62.42
2021-04-21 15:00:00,1015.358,0.0,30.15,0.741,60.57
2021-04-21 16:00:00,1015.104,0.0,31.93,13.96,59.77
2021-04-21 17:00:00,1014.771,0.0,34.87,0.609,57.05
2021-04-21 18:00:00,1014.447,0.0,50.01,0.406,50.88
2021-04-21 19:00:00,1013.958,0.0,62.0,0.676,44.04
2021-04-21 20:00:00,1013.957,0.0,71.66,1.214,39.66
2021-04-21 21:00:00,1013.841,0.0,78.93,0.944,37.69
2021-04-21 22:00:00,1013.589,0.0,82.9,0.674,36.95
2021-04-21 23:00:00,1013.342,0.0,85.8,0.199,36.34
2021-04-22 00:00:00,1013.215,0.0,87.3,0.2,36.21
2021-04-22 01:00:00,1012.704,0.0,88.7,0.404,35.84
2021-04-22 02:00:00,1012.201,0.0,93.3,0.131,34.73
2021-04-22 03:00:00,1012.341,0.0,95.2,0.337,34.0
2021-04-22 04:00:00,1012.197,0.0,97.3,0.2,34.11
2021-04-22 05:00:00,1012.074,0.0,97.6,0.133,35.1
2021-04-22 06:00:00,1012.468,0.0,94.6,0.199,36.59
2021-04-22 07:00:00,1012.714,0.0,91.7,0.941,38.62
2021-04-22 08:00:00,1012.834,0.0,93.4,0.403,39.23
2021-04-22 09:00:00,1013.068,0.0,89.5,0.475,40.4
2021-04-22 10:00:00,1013.186,0.0,81.1,0.273,42.74
2021-04-22 11:00:00,1013.054,0.0,65.94,1.15,47.98
2021-04-22 12:00:00,1012.928,0.0,63.78,0.341,48.35
2021-04-22 13:00:00,1013.049,0.0,61.38,0.947,48.72
2021-04-22 14:00:00,1013.308,0.0,60.25,0.07,48.78
2021-04-22 15:00:00,1013.433,0.0,63.2,1.689,46.44
2021-04-22 16:00:00,1013.314,0.0,66.28,0.609,46.32
2021-04-22 17:00:00,1013.564,0.0,67.58,0.879,45.45
2021-04-22 18:00:00,1013.698,0.0,70.08,0.137,44.29
2021-04-22 19:00:00,1013.763,0.0,78.99,0.137,40.83
2021-04-22 20:00:00,1014.333,0.0,87.1,-0.002,38.61
2021-04-22 21:00:00,1014.726,0.0,89.1,0.405,38.25
2021-04-22 22:00:00,1014.343,0.0,90.7,1.078,37.51
2021-04-22 23:00:00,1014.419,0.0,94.9,1.077,34.74
2021-04-23 00:00:00,1014.739,0.0,96.8,1.686,35.97
2021-04-23 01:00:00,1014.354,0.0,95.8,1.078,35.72
2021-04-23 02:00:00,1014.362,0.0,98.9,1.212,35.66
2021-04-23 03:00:00,1014.222,0.0,98.3,1.011,35.35
2021-04-23 04:00:00,1014.093,0.0,99.1,1.077,35.16
2021-04-23 05:00:00,1014.106,0.0,99.4,1.076,35.11
2021-04-23 06:00:00,1014.221,0.0,98.7,1.011,36.03
2021-04-23 07:00:00,1014.219,0.0,90.9,0.874,38.56
2021-04-23 08:00:00,1014.441,0.0,81.7,0.88,43.11
2021-04-23 09:00:00,1014.183,0.0,67.61,8.03,46.93
2021-04-23 10:00:00,1013.645,0.0,59.93,0.346,50.93
2021-04-23 11:00:00,1013.168,0.0,46.24,12.41,57.04
2021-04-23 12:00:00,1012.622,0.0,36.82,0.273,59.27
2021-04-23 13:00:00,1012.182,0.0,38.02,12.34,59.14
2021-04-23 14:00:00,1011.796,0.0,42.2,10.86,57.48
2021-04-23 15:00:00,1011.548,0.0,44.73,0.677,56.12
2021-04-23 16:00:00,1011.428,0.0,51.72,10.32,53.35
2021-04-23 17:00:00,1011.428,0.0,63.61,9.91,49.28
2021-04-23 18:00:00,1011.311,0.0,69.06,9.31,47.62
2021-04-23 19:00:00,1011.303,0.0,82.4,0.878,41.45
2021-04-23 20:00:00,1011.316,0.0,86.0,9.64,39.79
2021-04-23 21:00:00,1011.438,0.0,90.7,8.77,38.86
2021-04-23 22:00:00,1011.067,0.01,94.5,6.673,38.8
2021-04-23 23:00:00,1011.199,0.0,97.9,0.335,38.19
2021-04-24 00:00:00,1010.947,0.0,99.4,0.134,37.69
2021-04-24 01:00:00,1010.429,0.0,99.2,0.54,37.2
2021-04-24 02:00:00,1009.939,0.0,99.5,9.37,36.95
2021-04-24 03:00:00,1009.554,0.01,99.8,9.84,36.83
2021-04-24 04:00:00,1009.05,0.01,100.0,9.84,36.83
2021-04-24 05:00:00,1008.675,0.01,100.0,10.72,36.77
2021-04-24 06:00:00,1008.623,0.02,99.7,0.402,37.02
2021-04-24 07:00:00,1008.667,0.03,98.2,0.338,38.18
2021-04-24 08:00:00,1008.416,0.02,97.3,8.77,38.06
2021-04-24 09:00:00,1008.352,0.01,90.8,0.673,39.42
2021-04-24 10:00:00,1008.147,0.03,90.2,1.217,40.52
2021-04-24 11:00:00,1008.141,0.03,89.0,0.88,40.83
2021-04-24 12:00:00,1007.766,0.03,80.6,0.947,43.73
2021-04-24 13:00:00,1007.645,0.04,84.2,6.611,42.56
2021-04-24 14:00:00,1007.634,0.03,91.6,6.476,40.4
2021-04-24 15:00:00,1007.519,0.03,89.2,6.476,39.72
2021-04-24 16:00:00,1007.396,0.03,91.8,10.25,38.67
2021-04-24 17:00:00,1007.279,0.03,91.5,10.32,38.25
2021-04-24 18:00:00,1007.031,0.02,96.4,10.12,37.51
2021-04-24 19:00:00,1006.654,0.02,98.0,9.98,36.09
2021-04-24 20:00:00,1006.772,0.01,99.0,11.06,35.35
2021-04-24 21:00:00,1006.719,0.01,99.4,10.72,34.92
2021-04-24 22:00:00,1006.407,0.02,99.8,11.12,34.73
2021-04-24 23:00:00,1006.536,0.02,99.7,10.31,34.61
2021-04-25 00:00:00,1006.411,0.03,100.0,8.9,34.36
2021-04-25 01:00:00,1006.406,0.02,100.0,7.281,34.24
2021-04-25 02:00:00,1006.282,0.04,99.9,8.77,34.24
2021-04-25 03:00:00,1006.543,0.06,100.0,0.941,33.75
2021-04-25 04:00:00,1006.922,0.06,99.9,9.37,33.13
2021-04-25 05:00:00,1006.665,0.01,100.0,9.37,33.01
2021-04-25 06:00:00,1006.912,0.0,100.0,9.24,33.81
2021-04-25 07:00:00,1007.155,0.0,99.3,8.97,36.46
2021-04-25 08:00:00,1007.146,0.0,94.9,10.72,37.94
2021-04-25 09:00:00,1007.132,0.0,88.9,9.91,39.41
2021-04-25 10:00:00,1007.256,0.0,88.4,9.24,40.21
2021-04-25 11:00:00,1007.256,0.0,73.78,9.04,42.37
2021-04-25 12:00:00,1006.877,0.0,75.56,8.63,42.31
2021-04-25 13:00:00,1006.752,0.01,73.85,8.84,43.54
2021-04-25 14:00:00,1006.752,0.02,77.96,9.31,44.53
2021-04-25 15:00:00,1006.752,0.0,77.89,8.84,44.96
2021-04-25 16:00:00,1006.885,0.02,88.0,10.93,40.34
2021-04-25 17:00:00,1006.757,0.01,89.4,8.5,40.89
2021-04-25 18:00:00,1006.753,0.0,93.4,8.23,39.6
2021-04-25 19:00:00,1007.014,0.0,97.1,9.24,37.19
2021-04-25 20:00:00,1007.663,0.0,98.7,11.13,35.72
2021-04-25 21:00:00,1008.034,0.0,99.5,11.13,34.85
2021-04-25 22:00:00,1008.172,0.01,100.0,11.33,35.54
2021-04-25 23:00:00,1008.422,0.01,100.0,11.12,35.47
2021-04-26 00:00:00,1008.54,0.01,99.6,11.12,34.73
2021-04-26 01:00:00,1008.548,0.0,100.0,11.33,34.86
2021-04-26 02:00:00,1008.671,0.0,100.0,9.98,34.61
2021-04-26 03:00:00,1009.064,0.0,100.0,9.98,35.11
2021-04-26 04:00:00,1009.314,0.0,100.0,9.3,35.48
2021-04-26 05:00:00,1009.688,0.02,100.0,-0.002,35.66
2021-04-26 06:00:00,1010.184,0.01,100.0,-0.001,35.97
